,1,2,3,4,5,6,7,8,9,10
5,0.28125052990407706,0.3022382441793048,0.7890024119812094,0.2803413780789814,0.4526173295727499,0.6851670913761068,0.5289468093972476,0.48487019545657917,0.3315701138597883,0.24917121484138652
6,0.38189089029138734,0.9748824189733724,0.3935585484763686,0.599930667064238,0.44969996669782875,0.44140070371390683,0.9977708142167414,0.721682624575724,0.8399343719757917,0.5357582857145
7,0.1276877578215305,0.5199966052902687,0.9136468670366829,0.9368297993086254,0.6452169948986577,0.07420797951526698,0.2590280763054061,0.6868763766428798,0.043383201124695236,0.29222904194271043
8,0.2134981499409894,0.6092673003652138,0.4242151189758139,0.9358684856540267,0.21437360578466905,0.9105491464798907,0.6260452472274618,0.63032658231277,0.4551996298704365,0.6554604109073203
9,0.009187444760894663,0.017190418422314127,0.32982814386575465,0.5087915832538985,0.04244342276140918,0.9506999297881995,0.5457240670751948,0.051939599042353325,0.9365053869137046,0.41780893506716454
10,0.9916806328637291,0.8050330810659414,0.9001966902613427,0.16426689949466877,0.6996869950911428,0.9371973617260463,0.900879262527369,0.8149904853729486,0.14011553715157274,0.7834927041712703
11,0.08090467363615873,0.8615157994505411,0.4640859666533459,0.44666751095940427,0.367996143706502,0.8774258884815519,0.104225077813066,0.5227780473861814,0.6911396424685351,0.5782406348888347
12,0.46692581513730613,0.9484768295820055,0.4472073175429129,0.7607426262307215,0.8946664584530717,0.960867620191898,0.6186082520866147,0.14663171440179013,0.7713263630063558,0.31156659899584577
13,0.5420823808213231,0.02528381210997655,0.6538861244139008,0.8235393292333151,0.14629276078974918,0.6085775702801948,0.6538776799998793,0.7799309859272956,0.6455343368757563,0.3782528206246294
14,0.7260140643808541,0.11204165587068277,0.47652342198619724,0.30808018744918875,0.14900912733454158,0.9166842954208929,0.9143188955262891,0.9400300301463624,0.8606919144251814,0.19777051829197453
15,0.2826398846020771,0.4313143225262658,0.5100387682891038,0.03301773294934645,0.541876523033888,0.2879175413304368,0.2753266812756417,0.9284409011372774,0.7821807182508331,0.7190474790508339
16,0.4328949056870287,0.12050209508489869,0.8607139216876463,0.2977360975241205,0.2166126376338059,0.6563210037999243,0.9547875683223594,0.4102571428295575,0.4627120366528191,0.8626324595211575
17,0.9090806344791786,0.5002495274445327,0.2942246238924413,0.5376584796565662,0.7721331670252408,0.5444679997879833,0.008409165890342607,0.1309453421283478,0.3014784187635104,0.5432145316091205
18,0.9502822360310614,0.4028384780542994,0.8395387286887891,0.5819244894658062,0.8286724527153023,0.6279625103887174,0.6796785966875727,0.45829045541725,0.6546528411601704,0.8316409319290784
19,0.9208910491631908,0.5728044716812175,0.4246331662088867,0.3231614000605968,0.7119434776223038,0.7656905943749489,0.37728001942361333,0.5002869434741422,0.2171606275465281,0.5041737453318811
20,0.9547637203909176,0.12136286538015152,0.606882981841089,0.0432834713739164,0.08026280512647284,0.0452038011507175,0.7450332505881159,0.7592142401713834,0.3840178580885457,0.43592206048781235
21,0.6081944825741881,0.7318864654385626,0.027504693945492632,0.7483318843548095,0.861388073724355,0.19094936355959244,0.8607925720512832,0.8626892536150572,0.6214021910450243,0.07355900132079737
22,0.935081084496984,0.42678330023332856,0.9622890029932749,0.4592857053405992,0.0509890726286488,0.623595976537402,0.948607860331281,0.10806794949433043,0.05084858811495441,0.4189501848445516
23,0.6910818886391642,0.5864047254571685,0.9940070402760103,0.8013810468416087,0.10282431439447448,0.5274286750019718,0.1451021107480639,0.3698585196651266,0.6285756116877999,0.6963395681359226
24,0.5594619001018389,0.1477511751271592,0.39373586646007386,0.3432367824264697,0.6925073695925991,0.5768384219032576,0.3248555136761896,0.6016045324312642,0.8189892778540924,0.5956723335493294
