,test means,test std devs,control means,control std devs,p values,dfs
5,0.49240614662981225,0.5220548020474555,0.7271928691669199,0.28884590942492994,0.006790531513504914,76.42981621091714
6,0.6661505172359314,0.3286663073585796,0.7805327586875945,0.21588859902372506,0.04278194067686207,84.64757627468761
7,0.7489250645746975,0.2244508246538235,0.785208729982557,0.26698375174492855,0.46380006161583753,95.19011262201634
8,0.7633110108322608,0.17069577352512683,0.7737346357621636,0.16465622118666068,0.7566318096289606,97.87310357564938
9,0.7007899624423531,0.2623021008933021,0.7735259580478894,0.17909666773424987,0.10901484591163245,86.53056217767708
10,0.7945442526661506,0.12318042170799481,0.7591098032577764,0.15525151875390913,0.209281421171268,93.1834079213096
11,0.7225142372471172,0.23147658727965792,0.7778073382234004,0.13180673724506864,0.14619296941803347,77.7524074197846
12,0.7553557516451938,0.16629872889357725,0.8204873140917128,0.09853407270882174,0.019575324877569772,79.62981105739509
13,0.7644251286388379,0.1427211510557588,0.781772837354978,0.12168747244634057,0.514663485046496,95.61018591159211
14,0.7499829019546437,0.1458089431405767,0.7873994951806327,0.094066431218737,0.13108454151037416,83.76538475585097
15,0.748170211761495,0.17337810884442922,0.7675400797154208,0.11071144369608782,0.5073691003067318,83.26308424595325
16,0.7509218848074711,0.13680846278597994,0.7668633208793086,0.12277977630821615,0.5411745986890428,96.87487164711146
17,0.7669356387355724,0.13353463355413794,0.8087385857240534,0.09552723193866385,0.07520325575598147,88.74368962583803
18,0.7577917501510651,0.10604743871169367,0.759401333941516,0.11400098663710662,0.9418770509524379,97.49186438718208
19,0.7625853127563775,0.11480213654391665,0.7514283591347489,0.12026218379905565,0.6361969782214816,97.78918491445958
20,0.7282338525620962,0.10536542646197695,0.759933838911785,0.09176128958777412,0.11192966030506141,96.18493955800284
21,0.7607255240726856,0.09348671936695978,0.7596420278980409,0.12694540421625267,0.9613483371148372,90.06915490881455
22,0.7416815482297953,0.10079849677989233,0.7682089106306093,0.08653676835960798,0.1612042029083472,95.80450908125145
23,0.7352209536194846,0.10145025969074635,0.755446690494693,0.10821315764940397,0.3373412092191366,97.59467516790018
24,0.73544127194478,0.09197420764616318,0.7408287059170757,0.08090047079185751,0.7564713612342742,96.4302084099552
25,0.7286271076826673,0.09959846434207166,0.7495879648587799,0.08542666019707942,0.2614839694490815,95.77855111674894
26,0.7322366801071591,0.08046027997703252,0.7404100813149421,0.0924571834987336,0.638321157247429,96.16611638675288
27,0.7110377044324102,0.1034066708670438,0.7251312771452586,0.12072913102801938,0.5321995268581166,95.73964942933125
28,0.711176778005954,0.10253356799340463,0.737887811929584,0.10260304601332954,0.19593109459126232,97.99995503296336
29,0.7554879710837317,0.086008223913571,0.7514148661322858,0.08432024502878095,0.8115116120951186,97.96152401403396
30,0.7314453013359473,0.08536074758595737,0.7222212614376202,0.07876125985979089,0.5756996076728589,97.37226150872553
31,0.7442859144133291,0.07625473802897165,0.7155819829339916,0.09752050913141774,0.10449055456577111,92.61463923711118
32,0.7171790382522032,0.07911748485862732,0.7224740302232953,0.10090676675007523,0.7709423289911339,92.72240148657887
33,0.7115683499871074,0.09506128652410903,0.7135256299687867,0.10805616036160602,0.9235887932421039,96.43399947360614
34,0.6840614793312355,0.11320966827523289,0.6991670149886329,0.10508847126667102,0.4909017100292199,97.46193623941669
35,0.7088416863287758,0.09714890872693827,0.7128767699033124,0.09817811931530866,0.8367680451865745,97.98911828035675
36,0.719313066393551,0.07871282729922732,0.7123042382856193,0.08105664649339551,0.6618911785537602,97.91574683441486
37,0.7333688336192046,0.10055741867430212,0.7263762753905523,0.08783618740176666,0.711954556219919,96.26027085475532
38,0.6990941959346838,0.08839150225674192,0.7196958290868533,0.08143136149293388,0.2284050230995885,97.34811128690512
39,0.7144827403811271,0.11186306111261363,0.7069892469879423,0.09982152745833534,0.7245409892437475,96.75572684363397
40,0.7191317546776093,0.0844903922375576,0.7023517032527125,0.09346737801592064,0.34867208569311003,97.01750619964078
41,0.7141663850786802,0.08670164780613886,0.7050087028627359,0.08799077393277428,0.6013210910567869,97.97866037024932
42,0.7054594340385273,0.06996400114395021,0.7030764852958922,0.08291401885451086,0.8769004383941411,95.30344710924793
43,0.6854838950874179,0.08332659046069625,0.6666919124457833,0.09910458753128872,0.30737210577815893,95.19390842311218
44,0.7102653261248458,0.08904322291037481,0.718641970199809,0.06753934184124816,0.5974031589345211,91.36048916012267
45,0.7062602724661048,0.08712632862789335,0.7003788115398264,0.08228113425357911,0.7293104717282843,97.68090736047938
46,0.6834787825243274,0.09635151342107035,0.697250409875161,0.07748600946101057,0.43292560116085643,93.68852180603564
47,0.6998779974925382,0.08976214998535721,0.7047202017401706,0.10392101640591463,0.8036298273488591,95.9702599281541
48,0.6927852157870096,0.09014877781696908,0.6922649294215258,0.07853603658031069,0.9755160268582005,96.19358792929665
49,0.6837680244945591,0.08309428512875149,0.6821203484344914,0.08793320275964235,0.92347856553186,97.68770180300443
50,0.6764650262783138,0.09764927179266862,0.6754226984434278,0.10099926265604456,0.958266296297565,97.888708468172
