,test means,test std devs,control means,control std devs,p values,dfs
5,0.7753230334330802,0.2420037669773009,0.7998782545091181,0.18802534022603426,0.5723826399057963,92.3583989355779
6,0.7971183056720689,0.17669413020870012,0.8062660191060647,0.15021354890786182,0.7809152481646615,95.52541121740562
7,0.7972413411491798,0.14236705240026443,0.7862743043140473,0.17609165418501402,0.7327675300923322,93.88148542123915
8,0.774700388374539,0.1575016450103844,0.7377263236288326,0.25068412496016207,0.3797513623967764,82.46964196475881
9,0.7999496271439807,0.1728562447445248,0.806006705818183,0.14031123906897303,0.8478615136063447,94.02454956789373
10,0.7878186094247934,0.13619176231862007,0.791674873220725,0.11766688104226954,0.8798968621470843,95.97725001053131
11,0.7814633761137347,0.1079900897288325,0.7799162870717182,0.1131320758052132,0.9443791266556036,97.78871124435321
12,0.7527397764297895,0.17216191489956628,0.7726293666192757,0.15276087317996714,0.5426048133835586,96.63170990006475
13,0.7639885562970096,0.13652676690838117,0.7939401904707512,0.10716731119245704,0.22546558530166436,92.76708911758709
14,0.7963807921587569,0.09802024121602627,0.7961749511416805,0.08469986019752798,0.9910588315897984,95.98115612841248
15,0.770426863302075,0.11658272749750702,0.7882892198362598,0.10461175185781896,0.42201004362332817,96.87169351646605
16,0.7812309560676292,0.1140584988702865,0.7759709966557705,0.13202770628134447,0.8316410636429741,95.97473764903742
17,0.7787061560711543,0.09983671117931124,0.7838794021359697,0.10187133558565413,0.7981343177475981,97.96013947027978
18,0.7701640743885805,0.12004636501821492,0.7806481301108721,0.101717919811936,0.6386087089459195,95.42788492547909
19,0.7701948141231454,0.09845479050774367,0.7590058785194264,0.10516322946812479,0.5841172707939024,97.57725661546397
20,0.7441764892220689,0.09080509919735749,0.7520491668230075,0.1344712651258307,0.732374120911695,85.99515038569541
21,0.7646895018013818,0.0981775296012253,0.7790035838657373,0.10148925345403575,0.4752042940159812,97.89233702920193
22,0.7834259568260166,0.09076752446007948,0.7739666129792963,0.10461945013190518,0.6302497969453136,96.08750056198608
23,0.7415599300467582,0.1096482260896082,0.7617061214961122,0.08862649238222624,0.31489551964326146,93.87246004666899
24,0.7454163583678373,0.07982308814029905,0.756307424767586,0.10076852331304269,0.5505866349489055,93.12148941413739
25,0.6928767847056545,0.1239949183456205,0.7164707436087362,0.11433124946069581,0.3250303333445522,97.36179198045673
26,0.7438530915457335,0.09676981133005742,0.7500945135025258,0.0907058615138966,0.7400404788803989,97.59244213764217
27,0.7200292931497126,0.11004167272208056,0.7218394482622711,0.09681689320462658,0.9305913900927514,96.43617931037888
28,0.7250467423423841,0.10414920139240628,0.7068887824105622,0.11606162559132065,0.41232127364243665,96.8726825800952
29,0.7262321388693566,0.0883580185794409,0.7233320788774239,0.07818302970780144,0.8623780257012501,96.56884665070307
30,0.7153051595967588,0.11302531690130015,0.7342276061201314,0.10849743848345762,0.3951799325909574,97.83663781733492
31,0.7321610112142736,0.08492778696835637,0.736336117853929,0.08940042966456133,0.8112827212827876,97.74297992906297
32,0.7086829500837507,0.12165641049871227,0.7343648851488173,0.09085475876347048,0.2348139926915986,90.6895603311489
33,0.7126137282123198,0.09584005015614487,0.7245983713193499,0.10543611473989584,0.5533888842269549,97.12097228675258
34,0.7089342015308568,0.09566843267555293,0.7239417942768144,0.08473958665172855,0.4083900806819971,96.59246723010135
35,0.7286212194124579,0.08505450828057573,0.7261957509753961,0.0720932543567981,0.878075773482832,95.43805092433705
36,0.7057682638728144,0.09491244166771592,0.7266043249719999,0.07324872444043645,0.22224147555051146,92.08485263348766
37,0.6973165188502467,0.07878122148519602,0.6956963440007478,0.08386723846331758,0.920895132879007,97.61893343298964
38,0.7044311371172841,0.06899048627461184,0.7153431154537402,0.09396770769913573,0.5097351002931365,89.93243363041319
39,0.7064680900677393,0.09412878240722304,0.6952354889268594,0.0914209160278389,0.5463771264956325,97.91661932891847
40,0.7056464472115355,0.10313223998236795,0.7108090011784592,0.09345525224920741,0.7936530525489454,97.0637676718848
41,0.7046275791826534,0.09209846656747026,0.7011623915577225,0.09241640262856157,0.851422028268112,97.99883615493343
42,0.693151015279699,0.09534976914360928,0.7014064889889312,0.09648675734300668,0.6678995816274076,97.9862328561061
43,0.7006439032470593,0.07523485423396067,0.6853426582895854,0.07469158025965572,0.309967939666602,97.99485324815807
44,0.693624139360599,0.0847840773129983,0.6953973154714909,0.09258341320102428,0.9206488733515297,97.25072342843812
45,0.6873759348581023,0.10232199199673465,0.6872885445215541,0.07183227678024964,0.996067433286525,87.8593964749528
46,0.6962014770823188,0.07840186690087704,0.6900160917490322,0.09093953855172901,0.7164624718357699,95.91969511634507
47,0.675873969648975,0.07501770721921773,0.6739940830882616,0.09400641005884834,0.9122303736084189,93.4015297864932
48,0.6923409817252437,0.0800665787704532,0.6963288284862579,0.0854097742134178,0.8101639486695905,97.59383036897019
49,0.6913942511969638,0.09426604695570164,0.6852295567512483,0.08059140312276561,0.7259993688777473,95.68749398180648
50,0.68801684757168,0.08119494023427608,0.7005011243912793,0.0908775171280596,0.470580916620882,96.78194302719635
