,test means,test std devs,control means,control std devs,p values,dfs
5,0.09875447334100214,0.4818806825309135,0.3237131791745548,0.46157422357490324,0.019061949618077077,97.81890494217849
6,0.2212988573815404,0.382549349658249,0.4264282660733483,0.3906137610547409,0.009309239927212562,97.95738075384284
7,0.2002412588355082,0.4756384970120084,0.3179221563262422,0.36456572316680624,0.16833207373182715,91.80122973695356
8,0.17182324137288815,0.3831932255677681,0.3924496097646851,0.34688252665332353,0.0032477855187601178,97.04452682707688
9,0.22809408483636756,0.34718841541046475,0.342866539421413,0.3312665644751357,0.09398197411146392,97.78482181255649
10,0.20678651779209425,0.29119223587612864,0.2789579314957286,0.3221292998735272,0.24277641242716366,97.01760735758272
11,0.27756287337679525,0.2913829565839625,0.2069382109502081,0.2953981877828868,0.2316570077811466,97.98165013448916
12,0.07325801991975786,0.3349718057807239,0.30606302997224716,0.2851909224056112,0.00031165437699118433,95.56830526745755
13,0.16743151846133528,0.3058854072258249,0.23002769155380093,0.30764174818793666,0.3101158242420001,97.99678770964321
14,0.21786457669786807,0.25325778083962946,0.2438419677425983,0.2995273231396539,0.6406394499310318,95.36451636635178
15,0.20864698060687048,0.2400515904354169,0.23338199906441034,0.20033633338729964,0.5772097373337921,94.96043735780293
16,0.15499182763084707,0.27473352925215694,0.21252476239010484,0.25506667332157623,0.28051486314492396,97.4642589465933
17,0.14715250073001013,0.22562161914614365,0.24976925545300854,0.21512041243167696,0.021994361888602824,97.77822190122868
18,0.16077035557052177,0.24402376501378742,0.1894170819357326,0.2566103998426322,0.5686161338614608,97.75315733324335
19,0.22134962250950418,0.2600321151965939,0.230279296057181,0.2533328848701845,0.8622801742561338,97.93331320535604
20,0.21222678271550385,0.25382825325486713,0.21858840055393675,0.20137974224277183,0.8898814112261842,93.18076762325
21,0.21332247766320642,0.2137949866599273,0.21153599046137608,0.21534952735105736,0.9668793445019392,97.99485661617855
22,0.19132256037071596,0.19362413698130004,0.18601013475559025,0.21402546355382784,0.8967128151866417,97.03272883825335
23,0.1536993398177744,0.2455159410167827,0.19009326506022217,0.23193629341534822,0.44792885310740915,97.68442680289314
24,0.1735355834532028,0.2007902330106717,0.1873478839739081,0.19742993907986495,0.7294565242761619,97.97209971847137
25,0.21776717713985763,0.22247899245487218,0.21545377721491435,0.19003105827204828,0.9555314164762181,95.66146252889767
26,0.17825073089628163,0.16708691855958058,0.15011373395450303,0.21019161940524392,0.46057456502271077,93.25545476236216
27,0.17696037860829686,0.18328984998578401,0.1700883736620888,0.23971333809290682,0.8724230060376164,91.69995902000312
28,0.18151522842309548,0.2033899029381695,0.20471503070726027,0.16997366608033423,0.5374640355731429,95.00412507223807
29,0.15932994126744837,0.180564570000206,0.2011054385359453,0.1804083847666141,0.24996175916810429,97.999926613497
30,0.19336440073801575,0.16656913089499037,0.13034159381361546,0.16035188976803263,0.05682717403236021,97.85853326190953
31,0.16368165882276176,0.1756362479104915,0.14560036170491075,0.18604977232413963,0.6184032057961595,97.67665727907371
32,0.16512185352324965,0.13633508912563297,0.18154726263631865,0.14394583878247486,0.5593486172925886,97.71223596552196
33,0.1540291040231041,0.16174638550322398,0.19501338481514846,0.15446187483822535,0.19810381225981386,97.79262347623947
34,0.17219512169706117,0.14028693250161503,0.1570061997910705,0.1551418274540052,0.6087810234467879,97.02371145294471
35,0.17926868090470566,0.14043174267027222,0.19538153150330956,0.17244653511680516,0.6096319823564623,94.13871476967184
36,0.13866442186290626,0.16723786350352626,0.16735720016665506,0.15875636772026608,0.38109108301325256,97.73572829516553
37,0.1707281004896589,0.16325525220026918,0.17795488375101295,0.15645884374158156,0.8216823497372691,97.8233370738642
38,0.16068223066176793,0.1526634110639735,0.1570986146204915,0.17693796088797714,0.9138794016717298,95.94084363830889
39,0.1362970663498291,0.177243697863456,0.15459311275679796,0.15719359916303458,0.5862634439980131,96.62082912861548
40,0.17418063102851045,0.13477021052786753,0.18561482288970127,0.14958750334225338,0.6888908156848623,96.9526969797219
41,0.1597993987291736,0.14971827579759792,0.18760001745140958,0.1806382646620487,0.40421157414623565,94.73772967665272
42,0.15240653925092654,0.14124135044322803,0.20250449642894985,0.16857536614305899,0.11054636447107374,95.08502737020507
43,0.1439220744201098,0.13031407812600684,0.1575481673355722,0.16103910469085306,0.6429336844668471,93.91372336118079
44,0.1434957488577507,0.12124377957286926,0.19487788850087284,0.13793287588891218,0.050735333822266776,96.41408372508106
45,0.21175574162958763,0.1337973866440593,0.1456546740857675,0.15028655224682672,0.022280186919406607,96.70552432212304
46,0.14576711883771043,0.1435169473599426,0.16678000243187757,0.1409894345695407,0.4619494328716143,97.96907689059466
47,0.13143012383599417,0.15868113649354046,0.16186580353961882,0.13531134984780124,0.30467629247113726,95.61358793124589
48,0.1561280780427669,0.137248004755593,0.14229432225170854,0.1259677821612937,0.6007186012937427,97.2879072740368
49,0.14870411797106953,0.14976301689039145,0.14592237041462497,0.11937546877887628,0.9184174599908452,93.35857653860005
50,0.11290203653690495,0.173067795663408,0.1813276476697498,0.13415354901687027,0.02960850337924244,92.264341670034
