,1,2,3,4,5,6,7,8,9,10
5,0.6637784807423983,0.3058026781992203,0.014376995036414039,0.051790763954185054,0.22394888781151298,0.647703732014382,0.09932693300771885,0.2569817842065457,0.7472430777714021,0.7146830217228062
6,0.6549639050730107,0.2764241179448661,0.1592464525187285,0.5334806450213605,0.8071867904707056,0.4518096964076084,0.15591075709432387,0.7707903825439945,0.06793231426778197,0.9469262789980722
7,0.06425354724503632,0.6088667131647414,0.13813810543416472,0.01114503762736633,0.08863917413307015,0.6992236997846205,0.796754818940642,0.8770385907268106,0.9245969807115407,0.03795470011976839
8,0.5732584383491852,0.00019881039046412488,0.05421090025617202,0.15775642451303215,0.30494209454662624,0.46436020332517935,0.09817759146795445,0.5828094560639703,0.4369642823527077,0.5166855546146232
9,0.7423329833835379,0.37597318598824003,0.8005447469328482,0.17109618144699895,0.25162817182975217,0.5366877838271957,0.39807924656417104,0.279876750239279,0.4230145935011671,0.054302051696426316
10,0.8540539692586275,0.9555299614809164,0.17904621105607554,0.5768787891779984,0.7768595020214928,0.6645041278516669,0.18808357666628167,0.4645593648491828,0.7660525507265906,0.7070838952654379
11,0.9652924793143931,0.46802905864924926,0.5756117998186331,0.7439071788482188,0.49676915965681423,0.1683622896346774,0.6878263193497831,0.18102789075457548,0.0020239436391325297,0.8306894978217676
12,0.6010472328173557,0.7742994842240372,0.6777306446121372,0.08762127645969439,0.6764342190242159,0.0370803818138809,0.6022830096028164,0.7654558157808189,0.5470241556138847,0.8848279834874031
13,0.8324993679419733,0.544306232784903,0.5650549624899764,0.1101027014397283,0.2743448443287662,0.5596812606323548,0.8123625500458524,0.7422548240085944,0.0031094045161865554,0.5978282810170313
14,0.16448635121193203,0.07931589092723472,0.09601110849741118,0.0307741481476064,0.9219935981244555,0.8060744923838532,0.08014448958176303,0.741228155220689,0.702913684282515,0.8096508663508405
15,0.4117276325319157,0.8501522505727939,0.4331668573370483,0.8579009853771522,0.5771717155653082,0.08876732385279265,0.8753213250099695,0.45405351939095506,0.13443021351375367,0.491669920249051
16,0.36122016494921383,0.41374537973855685,0.44210828630575727,0.020340584338234092,0.3677892783742932,0.20427222060172628,0.8686501352431968,0.9416227005579361,0.6715631572997318,0.06169079946366528
17,0.6685293232453109,0.1971645631578302,0.1847397191861996,0.9585379271700296,0.2416979358186105,0.2440261567163681,0.32142470325165895,0.41483835200192076,0.9024712177192484,0.4797504137228894
18,0.6536302761703221,0.43864128226341514,0.8886852257142073,0.9781100178112789,0.6127532871063432,0.5115642883428234,0.1824084097662107,0.1927155131415084,0.34683390187897056,0.4887375887893388
19,0.8454108442685846,0.42076216256682386,0.6829324003057581,0.12165171351914034,0.23256078795965468,0.7861356258528467,0.707011155069927,0.26972644861252704,0.7944192616593735,0.5773562131498815
20,0.5646599319103208,0.5665741093022048,0.09772923489086179,0.9828825470329761,0.011111660563504171,0.9586907889758016,0.6491109093147589,0.7139452684967869,0.9427733828830158,0.5778184448310804
21,0.5358401024545465,0.6204304208104133,0.7128086915821484,0.5843823827715625,0.18378728806062813,0.7700043291711678,0.03662752215104586,0.59890405087286,0.46214964964623806,0.2299670277001949
22,0.6055136186502761,0.5969454055286475,0.25159475190819897,0.900227036116793,0.3097296003457324,0.442427773220737,0.35030390437135595,0.5254862596499182,0.8349281550700808,0.5048295977752325
23,0.9035329761654602,0.566946058095336,0.3458482450390863,0.9108675966660822,0.403376249688415,0.015739799009405513,0.29182289727540195,0.027615925239933354,0.696369061695712,0.8613424531722436
24,0.1940350661084878,0.9852975809842639,0.6082306589448172,0.33564559444212694,0.9218672468685518,0.015005582172572168,0.8649882689336699,0.33402097065214864,0.9890694763450671,0.3803087679830296
25,0.18572629381869055,0.7788683656747357,0.22594271683004907,0.9896658168345293,0.9963138787036065,0.4175549038520726,0.6351978281826349,0.5980795875042385,0.8337577384556704,0.13967873625628152
26,0.32950134992345026,0.6176686683530126,0.1758333076060327,0.38331001057599,0.26085459449046083,0.16690675992580628,0.689598566933054,0.6204761392211762,0.19363921455985184,0.7419648625985222
27,0.7924410008420573,0.2707255766357685,0.30830959906329974,0.254336628703683,0.7762312989115309,0.6380137052052184,0.02309914277463422,0.37717549909407366,0.8260182677633432,0.2198430274941654
